Source,Target,Type,Weight
500,10189,Undirected,1
400,10775,Undirected,1
2010,10639,Undirected,1
2039,10165,Undirected,1
2039,10247,Undirected,1
513,10669,Undirected,1
197,10313,Undirected,1
235,10605,Undirected,1
2802,10189,Undirected,1
2802,10368,Undirected,1
810,10400,Undirected,1
810,10065,Undirected,1
745,10158,Undirected,1
2721,10207,Undirected,1
1463,10199,Undirected,1
1463,10370,Undirected,1
887,10645,Undirected,1
1129,10282,Undirected,1
2523,10760,Undirected,1
2523,10377,Undirected,1
1755,10092,Undirected,1
384,10022,Undirected,1
2154,10618,Undirected,1
2154,10289,Undirected,1
1854,10361,Undirected,1
1929,10061,Undirected,1
2404,10092,Undirected,1
2563,10061,Undirected,1
1673,10041,Undirected,1
1407,10432,Undirected,1
3222,10151,Undirected,1
3246,10249,Undirected,1
460,10304,Undirected,1
1189,10512,Undirected,1
1189,10107,Undirected,1
3324,10366,Undirected,1
3324,10693,Undirected,1
2447,10157,Undirected,1
2145,10377,Undirected,1
673,10060,Undirected,1
571,10225,Undirected,1
2882,10459,Undirected,1
154,10277,Undirected,1
2328,10446,Undirected,1
2183,10189,Undirected,1
2768,10159,Undirected,1
792,10313,Undirected,1
2727,10802,Undirected,1
1109,10296,Undirected,1
1720,10139,Undirected,1
1720,10411,Undirected,1
1550,10132,Undirected,1
1709,10102,Undirected,1
2191,10199,Undirected,1
2191,10200,Undirected,1
1908,10425,Undirected,1
341,10459,Undirected,1
2635,10336,Undirected,1
128,10657,Undirected,1
405,10195,Undirected,1
1134,10432,Undirected,1
1290,10139,Undirected,1
2055,10505,Undirected,1
2659,10022,Undirected,1
3401,10022,Undirected,1
41,10151,Undirected,1
477,10092,Undirected,1
3220,10165,Undirected,1
2591,10615,Undirected,1
1250,10520,Undirected,1
2554,10414,Undirected,1
2554,10053,Undirected,1
576,10515,Undirected,1
545,10252,Undirected,1
2700,10390,Undirected,1
2198,10060,Undirected,1
97,10485,Undirected,1
2748,10212,Undirected,1
1403,10663,Undirected,1
2734,10802,Undirected,1
2989,10150,Undirected,1
2064,10007,Undirected,1
1416,10165,Undirected,1
919,10227,Undirected,1
1283,10574,Undirected,1
868,10212,Undirected,1
1664,10445,Undirected,1
2541,10087,Undirected,1
2901,10576,Undirected,1
2513,10280,Undirected,1
2657,10166,Undirected,1
422,10286,Undirected,1
2994,10061,Undirected,1
603,10109,Undirected,1
603,10658,Undirected,1
2971,10313,Undirected,1
1388,10200,Undirected,1
1866,10582,Undirected,1
504,10228,Undirected,1
2162,10750,Undirected,1
2162,10717,Undirected,1
133,10313,Undirected,1
696,10022,Undirected,1
696,10459,Undirected,1
2408,10744,Undirected,1
3383,10092,Undirected,1
2207,10293,Undirected,1
1223,10520,Undirected,1
1887,10056,Undirected,1
2330,10352,Undirected,1
2756,10368,Undirected,1
2013,10313,Undirected,1
3072,10092,Undirected,1
2730,10771,Undirected,1
1950,10313,Undirected,1
1950,10339,Undirected,1
679,10101,Undirected,1
3062,10595,Undirected,1
2621,10215,Undirected,1
2311,10022,Undirected,1
12,10627,Undirected,1
2528,10570,Undirected,1
2481,10568,Undirected,1
3073,10004,Undirected,1
3073,10092,Undirected,1
3388,10277,Undirected,1
2755,10368,Undirected,1
357,10744,Undirected,1
357,10742,Undirected,1
2670,10490,Undirected,1
343,10167,Undirected,1
343,10696,Undirected,1
2350,10443,Undirected,1
1425,10212,Undirected,1
2323,10563,Undirected,1
1749,10445,Undirected,1
2813,10314,Undirected,1
2534,10165,Undirected,1
2534,10151,Undirected,1
1540,10591,Undirected,1
1540,10138,Undirected,1
495,10151,Undirected,1
592,10241,Undirected,1
1098,10158,Undirected,1
482,10270,Undirected,1
826,10005,Undirected,1
1286,10122,Undirected,1
1427,10227,Undirected,1
1427,10191,Undirected,1
2763,10282,Undirected,1
1996,10568,Undirected,1
258,10060,Undirected,1
258,10280,Undirected,1
366,10080,Undirected,1
366,10157,Undirected,1
3256,10758,Undirected,1
1899,10421,Undirected,1
1113,10457,Undirected,1
1113,10062,Undirected,1
2546,10595,Undirected,1
1292,10574,Undirected,1
1292,10013,Undirected,1
1292,10221,Undirected,1
542,10335,Undirected,1
456,10157,Undirected,1
600,10664,Undirected,1
2353,10485,Undirected,1
2195,10100,Undirected,1
1865,10286,Undirected,1
630,10022,Undirected,1
53,10770,Undirected,1
2329,10515,Undirected,1
3188,10246,Undirected,1
2688,10151,Undirected,1
262,10061,Undirected,1
2398,10765,Undirected,1
266,10415,Undirected,1
2696,10463,Undirected,1
534,10599,Undirected,1
1359,10105,Undirected,1
1359,10522,Undirected,1
356,10373,Undirected,1
3029,10715,Undirected,1
3029,10717,Undirected,1
1348,10305,Undirected,1
2948,10313,Undirected,1
1716,10277,Undirected,1
1203,10313,Undirected,1
3321,10061,Undirected,1
1255,10477,Undirected,1
1255,10476,Undirected,1
2725,10763,Undirected,1
2725,10007,Undirected,1
2725,10195,Undirected,1
399,10313,Undirected,1
1625,10092,Undirected,1
1222,10105,Undirected,1
1976,10052,Undirected,1
1117,10288,Undirected,1
798,10742,Undirected,1
798,10744,Undirected,1
1489,10013,Undirected,1
368,10080,Undirected,1
368,10157,Undirected,1
1091,10282,Undirected,1
3040,10622,Undirected,1
2745,10087,Undirected,1
2745,10517,Undirected,1
578,10066,Undirected,1
578,10691,Undirected,1
970,10022,Undirected,1
619,10786,Undirected,1
619,10463,Undirected,1
686,10254,Undirected,1
3094,10080,Undirected,1
1697,10336,Undirected,1
308,10120,Undirected,1
1434,10227,Undirected,1
2660,10022,Undirected,1
2438,10559,Undirected,1
996,10288,Undirected,1
1390,10200,Undirected,1
1390,10561,Undirected,1
1561,10142,Undirected,1
161,10052,Undirected,1
161,10524,Undirected,1
2896,10007,Undirected,1
2142,10669,Undirected,1
636,10079,Undirected,1
3258,10520,Undirected,1
165,10007,Undirected,1
165,10360,Undirected,1
350,10527,Undirected,1
1363,10215,Undirected,1
1363,10249,Undirected,1
644,10166,Undirected,1
2051,10444,Undirected,1
1110,10595,Undirected,1
2388,10489,Undirected,1
793,10212,Undirected,1
2119,10200,Undirected,1
1612,10618,Undirected,1
1123,10282,Undirected,1
942,10098,Undirected,1
942,10664,Undirected,1
3043,10200,Undirected,1
3043,10199,Undirected,1
1280,10628,Undirected,1
1694,10216,Undirected,1
2210,10368,Undirected,1
874,10631,Undirected,1
2379,10159,Undirected,1
110,10156,Undirected,1
78,10612,Undirected,1
3158,10224,Undirected,1
3158,10373,Undirected,1
3180,10424,Undirected,1
1907,10568,Undirected,1
2044,10459,Undirected,1
1395,10200,Undirected,1
1464,10509,Undirected,1
2148,10505,Undirected,1
3027,10008,Undirected,1
130,10485,Undirected,1
770,10246,Undirected,1
828,10745,Undirected,1
635,10139,Undirected,1
635,10411,Undirected,1
1565,10313,Undirected,1
1442,10563,Undirected,1
3329,10228,Undirected,1
1277,10343,Undirected,1
1903,10195,Undirected,1
3285,10738,Undirected,1
3285,10355,Undirected,1
1962,10630,Undirected,1
790,10196,Undirected,1
2656,10282,Undirected,1
3331,10432,Undirected,1
869,10348,Undirected,1
450,10100,Undirected,1
1245,10377,Undirected,1
1245,10761,Undirected,1
2550,10761,Undirected,1
2870,10348,Undirected,1
455,10539,Undirected,1
2586,10547,Undirected,1
1443,10299,Undirected,1
401,10277,Undirected,1
1342,10117,Undirected,1
1922,10664,Undirected,1
1710,10669,Undirected,1
1204,10520,Undirected,1
381,10723,Undirected,1
1551,10118,Undirected,1
1957,10348,Undirected,1
2009,10443,Undirected,1
2983,10404,Undirected,1
1973,10750,Undirected,1
2893,10280,Undirected,1
3022,10157,Undirected,1
1533,10262,Undirected,1
117,10605,Undirected,1
1611,10131,Undirected,1
1611,10618,Undirected,1
808,10663,Undirected,1
2127,10459,Undirected,1
2205,10081,Undirected,1
1439,10507,Undirected,1
829,10146,Undirected,1
829,10432,Undirected,1
1539,10050,Undirected,1
1539,10591,Undirected,1
1539,10138,Undirected,1
1602,10377,Undirected,1
998,10368,Undirected,1
1891,10278,Undirected,1
1891,10061,Undirected,1
1891,10365,Undirected,1
1891,10627,Undirected,1
1891,10062,Undirected,1
982,10568,Undirected,1
1515,10627,Undirected,1
2034,10157,Undirected,1
284,10657,Undirected,1
317,10336,Undirected,1
2739,10432,Undirected,1
2280,10627,Undirected,1
1608,10043,Undirected,1
1608,10044,Undirected,1
2864,10146,Undirected,1
1582,10037,Undirected,1
3259,10189,Undirected,1
1670,10547,Undirected,1
3110,10270,Undirected,1
2273,10574,Undirected,1
1379,10302,Undirected,1
1093,10760,Undirected,1
2519,10295,Undirected,1
1192,10158,Undirected,1
2939,10377,Undirected,1
2170,10015,Undirected,1
2170,10732,Undirected,1
3277,10022,Undirected,1
830,10758,Undirected,1
983,10520,Undirected,1
2564,10073,Undirected,1
890,10227,Undirected,1
890,10605,Undirected,1
3115,10361,Undirected,1
2395,10765,Undirected,1
1598,10060,Undirected,1
2767,10158,Undirected,1
102,10459,Undirected,1
103,10459,Undirected,1
2807,10599,Undirected,1
1595,10097,Undirected,1
119,10313,Undirected,1
2125,10570,Undirected,1
705,10081,Undirected,1
1240,10377,Undirected,1
2372,10252,Undirected,1
1904,10195,Undirected,1
3245,10657,Undirected,1
2468,10525,Undirected,1
2468,10637,Undirected,1
903,10648,Undirected,1
903,10368,Undirected,1
307,10120,Undirected,1
307,10060,Undirected,1
2174,10093,Undirected,1
2174,10744,Undirected,1
2097,10022,Undirected,1
1844,10166,Undirected,1
1876,10061,Undirected,1
157,10026,Undirected,1
13,10007,Undirected,1
2454,10340,Undirected,1
3164,10744,Undirected,1
799,10302,Undirected,1
2930,10230,Undirected,1
1052,10151,Undirected,1
2003,10527,Undirected,1
2545,10189,Undirected,1
1198,10288,Undirected,1
2579,10167,Undirected,1
228,10627,Undirected,1
228,10077,Undirected,1
843,10234,Undirected,1
2214,10591,Undirected,1
3223,10459,Undirected,1
45,10580,Undirected,1
2254,10054,Undirected,1
169,10515,Undirected,1
3196,10152,Undirected,1
2344,10750,Undirected,1
743,10212,Undirected,1
3034,10605,Undirected,1
859,10429,Undirected,1
1660,10329,Undirected,1
3057,10438,Undirected,1
1824,10639,Undirected,1
1824,10018,Undirected,1
1763,10079,Undirected,1
324,10645,Undirected,1
1332,10105,Undirected,1
974,10065,Undirected,1
2136,10479,Undirected,1
667,10496,Undirected,1
3333,10252,Undirected,1
434,10173,Undirected,1
2042,10166,Undirected,1
2610,10153,Undirected,1
1585,10443,Undirected,1
2974,10489,Undirected,1
430,10067,Undirected,1
980,10228,Undirected,1
3300,10220,Undirected,1
3300,10552,Undirected,1
1574,10265,Undirected,1
1574,10200,Undirected,1
1574,10199,Undirected,1
123,10605,Undirected,1
1288,10367,Undirected,1
3262,10568,Undirected,1
377,10395,Undirected,1
1588,10092,Undirected,1
73,10150,Undirected,1
729,10080,Undirected,1
1645,10527,Undirected,1
310,10207,Undirected,1
1590,10211,Undirected,1
1910,10206,Undirected,1
1829,10650,Undirected,1
2504,10591,Undirected,1
1659,10640,Undirected,1
1552,10313,Undirected,1
2190,10200,Undirected,1
3179,10368,Undirected,1
2103,10352,Undirected,1
1968,10055,Undirected,1
1707,10251,Undirected,1
1501,10378,Undirected,1
385,10302,Undirected,1
1382,10300,Undirected,1
2593,10114,Undirected,1
1869,10406,Undirected,1
1233,10568,Undirected,1
480,10270,Undirected,1
3400,10022,Undirected,1
1366,10507,Undirected,1
1449,10576,Undirected,1
20,10313,Undirected,1
1875,10300,Undirected,1
2321,10143,Undirected,1
2815,10153,Undirected,1
1445,10007,Undirected,1
2308,10515,Undirected,1
2308,10105,Undirected,1
2228,10065,Undirected,1
2450,10140,Undirected,1
2292,10007,Undirected,1
2178,10092,Undirected,1
1420,10302,Undirected,1
1184,10599,Undirected,1
1906,10426,Undirected,1
2594,10092,Undirected,1
594,10092,Undirected,1
2435,10371,Undirected,1
2043,10165,Undirected,1
2043,10109,Undirected,1
2931,10520,Undirected,1
437,10290,Undirected,1
2976,10750,Undirected,1
620,10216,Undirected,1
2512,10277,Undirected,1
255,10434,Undirected,1
255,10027,Undirected,1
984,10159,Undirected,1
1314,10348,Undirected,1
795,10270,Undirected,1
294,10512,Undirected,1
862,10142,Undirected,1
247,10700,Undirected,1
1081,10605,Undirected,1
2527,10026,Undirected,1
153,10796,Undirected,1
360,10734,Undirected,1
360,10383,Undirected,1
2811,10368,Undirected,1
811,10591,Undirected,1
3254,10212,Undirected,1
159,10294,Undirected,1
517,10705,Undirected,1
517,10140,Undirected,1
3249,10761,Undirected,1
3143,10098,Undirected,1
1684,10520,Undirected,1
629,10151,Undirected,1
214,10744,Undirected,1
214,10098,Undirected,1
731,10775,Undirected,1
323,10007,Undirected,1
712,10191,Undirected,1
1808,10520,Undirected,1
1800,10658,Undirected,1
1328,10007,Undirected,1
1160,10568,Undirected,1
2153,10618,Undirected,1
1167,10228,Undirected,1
373,10216,Undirected,1
1446,10515,Undirected,1
407,10007,Undirected,1
2762,10717,Undirected,1
552,10152,Undirected,1
2880,10336,Undirected,1
1323,10512,Undirected,1
615,10212,Undirected,1
1508,10378,Undirected,1
1681,10216,Undirected,1
2130,10252,Undirected,1
1456,10200,Undirected,1
1456,10199,Undirected,1
914,10658,Undirected,1
2448,10442,Undirected,1
1437,10368,Undirected,1
2570,10416,Undirected,1
3150,10313,Undirected,1
2303,10749,Undirected,1
2224,10118,Undirected,1
3353,10212,Undirected,1
638,10628,Undirected,1
3123,10520,Undirected,1
2999,10639,Undirected,1
2562,10061,Undirected,1
2414,10340,Undirected,1
2108,10485,Undirected,1
2319,10007,Undirected,1
2193,10200,Undirected,1
2620,10555,Undirected,1
3171,10368,Undirected,1
975,10195,Undirected,1
662,10509,Undirected,1
239,10527,Undirected,1
3063,10371,Undirected,1
3181,10098,Undirected,1
1514,10024,Undirected,1
67,10568,Undirected,1
2569,10461,Undirected,1
834,10421,Undirected,1
1272,10100,Undirected,1
409,10080,Undirected,1
3347,10052,Undirected,1
1400,10200,Undirected,1
787,10014,Undirected,1
1722,10283,Undirected,1
1526,10703,Undirected,1
3330,10716,Undirected,1
364,10007,Undirected,1
1220,10415,Undirected,1
1293,10022,Undirected,1
141,10022,Undirected,1
3212,10146,Undirected,1
3212,10313,Undirected,1
22,10077,Undirected,1
1675,10313,Undirected,1
3250,10761,Undirected,1
2697,10548,Undirected,1
388,10378,Undirected,1
2446,10080,Undirected,1
3199,10442,Undirected,1
567,10509,Undirected,1
1695,10066,Undirected,1
2377,10520,Undirected,1
365,10080,Undirected,1
1674,10295,Undirected,1
2884,10657,Undirected,1
236,10295,Undirected,1
730,10212,Undirected,1
2625,10260,Undirected,1
1636,10774,Undirected,1
3397,10018,Undirected,1
3048,10421,Undirected,1
1471,10705,Undirected,1
1471,10140,Undirected,1
3106,10613,Undirected,1
1853,10412,Undirected,1
1365,10296,Undirected,1
3178,10166,Undirected,1
2474,10157,Undirected,1
1525,10703,Undirected,1
2644,10007,Undirected,1
2382,10268,Undirected,1
3379,10509,Undirected,1
2410,10288,Undirected,1
252,10800,Undirected,1
3219,10657,Undirected,1
3239,10123,Undirected,1
2401,10658,Undirected,1
1298,10660,Undirected,1
2812,10302,Undirected,1
2606,10334,Undirected,1
2211,10761,Undirected,1
3191,10463,Undirected,1
2589,10286,Undirected,1
396,10022,Undirected,1
759,10708,Undirected,1
2968,10622,Undirected,1
2525,10347,Undirected,1
987,10159,Undirected,1
240,10527,Undirected,1
933,10650,Undirected,1
136,10657,Undirected,1
3100,10520,Undirected,1
2181,10055,Undirected,1
854,10520,Undirected,1
94,10288,Undirected,1
1410,10157,Undirected,1
2252,10156,Undirected,1
1155,10568,Undirected,1
427,10721,Undirected,1
2212,10249,Undirected,1
2212,10215,Undirected,1
2751,10605,Undirected,1
2472,10627,Undirected,1
314,10744,Undirected,1
314,10684,Undirected,1
2384,10007,Undirected,1
2180,10744,Undirected,1
1607,10146,Undirected,1
337,10252,Undirected,1
3024,10459,Undirected,1
2313,10520,Undirected,1
1944,10348,Undirected,1
2346,10240,Undirected,1
54,10225,Undirected,1
2418,10555,Undirected,1
3356,10271,Undirected,1
1987,10005,Undirected,1
1367,10505,Undirected,1
1614,10548,Undirected,1
2857,10527,Undirected,1
1469,10313,Undirected,1
2996,10249,Undirected,1
2291,10650,Undirected,1
3095,10206,Undirected,1
848,10663,Undirected,1
355,10060,Undirected,1
2467,10599,Undirected,1
906,10254,Undirected,1
2557,10662,Undirected,1
2689,10165,Undirected,1
2314,10464,Undirected,1
3380,10203,Undirected,1
1213,10230,Undirected,1
2872,10118,Undirected,1
1326,10313,Undirected,1
560,10065,Undirected,1
866,10022,Undirected,1
1804,10459,Undirected,1
1125,10313,Undirected,1
2423,10062,Undirected,1
2423,10061,Undirected,1
881,10418,Undirected,1
2622,10249,Undirected,1
658,10212,Undirected,1
1703,10092,Undirected,1
1566,10347,Undirected,1
2488,10332,Undirected,1
2488,10167,Undirected,1
1581,10037,Undirected,1
1145,10091,Undirected,1
711,10716,Undirected,1
691,10022,Undirected,1
3393,10277,Undirected,1
2486,10252,Undirected,1
2552,10204,Undirected,1
753,10100,Undirected,1
3270,10110,Undirected,1
3244,10165,Undirected,1
3299,10326,Undirected,1
1862,10117,Undirected,1
1884,10157,Undirected,1
791,10227,Undirected,1
2608,10027,Undirected,1
537,10334,Undirected,1
1643,10200,Undirected,1
613,10674,Undirected,1
2102,10348,Undirected,1
2643,10060,Undirected,1
3114,10252,Undirected,1
802,10594,Undirected,1
3169,10116,Undirected,1
999,10177,Undirected,1
2040,10247,Undirected,1
1850,10612,Undirected,1
1799,10645,Undirected,1
2441,10752,Undirected,1
1493,10757,Undirected,1
134,10657,Undirected,1
1344,10405,Undirected,1
897,10227,Undirected,1
3101,10282,Undirected,1
961,10166,Undirected,1
3054,10052,Undirected,1
1236,10278,Undirected,1
2149,10433,Undirected,1
2149,10688,Undirected,1
701,10081,Undirected,1
1621,10588,Undirected,1
2881,10459,Undirected,1
1168,10449,Undirected,1
1124,10298,Undirected,1
740,10151,Undirected,1
3253,10461,Undirected,1
3011,10270,Undirected,1
3103,10649,Undirected,1
1519,10520,Undirected,1
2071,10234,Undirected,1
2283,10348,Undirected,1
858,10092,Undirected,1
2628,10199,Undirected,1
1587,10300,Undirected,1
1138,10007,Undirected,1
3145,10313,Undirected,1
1486,10295,Undirected,1
2073,10715,Undirected,1
844,10144,Undirected,1
2991,10249,Undirected,1
3193,10212,Undirected,1
936,10347,Undirected,1
418,10007,Undirected,1
3304,10077,Undirected,1
2651,10150,Undirected,1
585,10195,Undirected,1
1275,10158,Undirected,1
3091,10461,Undirected,1
3255,10758,Undirected,1
2345,10496,Undirected,1
2306,10761,Undirected,1
2724,10015,Undirected,1
149,10156,Undirected,1
1564,10180,Undirected,1
784,10166,Undirected,1
70,10512,Undirected,1
144,10746,Undirected,1
3060,10484,Undirected,1
1291,10139,Undirected,1
363,10288,Undirected,1
3133,10286,Undirected,1
582,10442,Undirected,1
2691,10344,Undirected,1
2765,10158,Undirected,1
2791,10270,Undirected,1
2088,10657,Undirected,1
1169,10368,Undirected,1
2769,10159,Undirected,1
1243,10038,Undirected,1
2436,10630,Undirected,1
1838,10195,Undirected,1
911,10411,Undirected,1
2529,10622,Undirected,1
2121,10477,Undirected,1
2773,10406,Undirected,1
926,10151,Undirected,1
1889,10520,Undirected,1
2869,10289,Undirected,1
1470,10290,Undirected,1
520,10648,Undirected,1
2407,10335,Undirected,1
31,10445,Undirected,1
2373,10461,Undirected,1
1986,10697,Undirected,1
541,10512,Undirected,1
544,10512,Undirected,1
2672,10612,Undirected,1
3338,10026,Undirected,1
36,10022,Undirected,1
698,10022,Undirected,1
2307,10055,Undirected,1
3172,10116,Undirected,1
3156,10744,Undirected,1
1315,10548,Undirected,1
186,10605,Undirected,1
2061,10254,Undirected,1
1984,10542,Undirected,1
893,10022,Undirected,1
1205,10645,Undirected,1
1791,10765,Undirected,1
16,10200,Undirected,1
230,10293,Undirected,1
3352,10061,Undirected,1
185,10092,Undirected,1
1981,10313,Undirected,1
2301,10389,Undirected,1
1529,10202,Undirected,1
1874,10290,Undirected,1
122,10313,Undirected,1
1412,10197,Undirected,1
